tempo,posicao,velocidade,aceleracao
0.0236,9999.9973,-0.2315,-9.8100
0.0237,9999.9972,-0.2325,-9.8100
0.0238,9999.9972,-0.2335,-9.8100
0.0239,9999.9972,-0.2345,-9.8100
0.0240,9999.9972,-0.2354,-9.8100
0.0241,9999.9971,-0.2364,-9.8100
0.0242,9999.9971,-0.2374,-9.8100
0.0243,9999.9971,-0.2384,-9.8100
0.0244,9999.9971,-0.2394,-9.8100
0.0245,9999.9970,-0.2403,-9.8100
0.0246,9999.9970,-0.2413,-9.8100
0.0247,9999.9970,-0.2423,-9.8100
0.0248,9999.9970,-0.2433,-9.8100
0.0249,9999.9969,-0.2443,-9.8100
0.0250,9999.9969,-0.2452,-9.8100
0.0251,9999.9969,-0.2462,-9.8100
0.0252,9999.9969,-0.2472,-9.8100
0.0253,9999.9968,-0.2482,-9.8100
0.0254,9999.9968,-0.2492,-9.8100
0.0255,9999.9968,-0.2502,-9.8100
0.0256,9999.9968,-0.2511,-9.8100
0.0257,9999.9967,-0.2521,-9.8100
0.0258,9999.9967,-0.2531,-9.8100
0.0259,9999.9967,-0.2541,-9.8100
0.0260,9999.9967,-0.2551,-9.8100
0.0261,9999.9966,-0.2560,-9.8100
0.0262,9999.9966,-0.2570,-9.8100
0.0263,9999.9966,-0.2580,-9.8100
0.0264,9999.9966,-0.2590,-9.8100
0.0265,9999.9965,-0.2600,-9.8100
0.0266,9999.9965,-0.2609,-9.8100
0.0267,9999.9965,-0.2619,-9.8100
0.0268,9999.9965,-0.2629,-9.8100
0.0269,9999.9964,-0.2639,-9.8100
0.0270,9999.9964,-0.2649,-9.8100
0.0271,9999.9964,-0.2659,-9.8100
0.0272,9999.9964,-0.2668,-9.8100
0.0273,9999.9963,-0.2678,-9.8100
0.0274,9999.9963,-0.2688,-9.8100
0.0275,9999.9963,-0.2698,-9.8100
0.0276,9999.9963,-0.2708,-9.8100
0.0277,9999.9962,-0.2717,-9.8100
0.0278,9999.9962,-0.2727,-9.8100
0.0279,9999.9962,-0.2737,-9.8100
0.0280,9999.9961,-0.2747,-9.8100
0.0281,9999.9961,-0.2757,-9.8100
0.0282,9999.9961,-0.2766,-9.8100
0.0283,9999.9961,-0.2776,-9.8100
0.0284,9999.9960,-0.2786,-9.8100
0.0285,9999.9960,-0.2796,-9.8100
0.0286,9999.9960,-0.2806,-9.8100
0.0287,9999.9959,-0.2815,-9.8100
0.0288,9999.9959,-0.2825,-9.8100
0.0289,9999.9959,-0.2835,-9.8100
0.0290,9999.9959,-0.2845,-9.8100
0.0291,9999.9958,-0.2855,-9.8100
0.0292,9999.9958,-0.2865,-9.8100
0.0293,9999.9958,-0.2874,-9.8100
0.0294,9999.9957,-0.2884,-9.8100
0.0295,9999.9957,-0.2894,-9.8100
0.0296,9999.9957,-0.2904,-9.8100
0.0297,9999.9957,-0.2914,-9.8100
0.0298,9999.9956,-0.2923,-9.8100
0.0299,9999.9956,-0.2933,-9.8100
0.0300,9999.9956,-0.2943,-9.8100
0.0301,9999.9955,-0.2953,-9.8100
0.0302,9999.9955,-0.2963,-9.8100
0.0303,9999.9955,-0.2972,-9.8100
0.0304,9999.9955,-0.2982,-9.8100
0.0305,9999.9954,-0.2992,-9.8100
0.0306,9999.9954,-0.3002,-9.8100
0.0307,9999.9954,-0.3012,-9.8100
