tempo,posicao,velocidade,aceleracao
0.1640,9999.8673,-1.6088,-9.8100
0.1650,9999.8657,-1.6187,-9.8100
0.1660,9999.8640,-1.6285,-9.8100
0.1670,9999.8624,-1.6383,-9.8100
0.1680,9999.8607,-1.6481,-9.8100
0.1690,9999.8591,-1.6579,-9.8100
0.1700,9999.8574,-1.6677,-9.8100
0.1710,9999.8557,-1.6775,-9.8100
0.1720,9999.8540,-1.6873,-9.8100
0.1730,9999.8523,-1.6971,-9.8100
0.1740,9999.8506,-1.7069,-9.8100
0.1750,9999.8489,-1.7168,-9.8100
0.1760,9999.8472,-1.7266,-9.8100
0.1770,9999.8455,-1.7364,-9.8100
0.1780,9999.8437,-1.7462,-9.8100
0.1790,9999.8420,-1.7560,-9.8100
0.1800,9999.8402,-1.7658,-9.8100
0.1810,9999.8384,-1.7756,-9.8100
0.1820,9999.8366,-1.7854,-9.8100
0.1830,9999.8348,-1.7952,-9.8100
0.1840,9999.8330,-1.8050,-9.8100
0.1850,9999.8312,-1.8149,-9.8100
0.1860,9999.8294,-1.8247,-9.8100
0.1870,9999.8276,-1.8345,-9.8100
0.1880,9999.8257,-1.8443,-9.8100
0.1890,9999.8239,-1.8541,-9.8100
0.1900,9999.8220,-1.8639,-9.8100
0.1910,9999.8201,-1.8737,-9.8100
0.1920,9999.8182,-1.8835,-9.8100
0.1930,9999.8163,-1.8933,-9.8100
0.1940,9999.8144,-1.9031,-9.8100
0.1950,9999.8125,-1.9130,-9.8100
0.1960,9999.8106,-1.9228,-9.8100
0.1970,9999.8087,-1.9326,-9.8100
0.1980,9999.8067,-1.9424,-9.8100
0.1990,9999.8048,-1.9522,-9.8100
0.2000,9999.8028,-1.9620,-9.8100
0.2010,9999.8008,-1.9718,-9.8100
0.2020,9999.7989,-1.9816,-9.8100
0.2030,9999.7969,-1.9914,-9.8100
0.2040,9999.7949,-2.0012,-9.8100
0.2050,9999.7929,-2.0111,-9.8100
0.2060,9999.7908,-2.0209,-9.8100
0.2070,9999.7888,-2.0307,-9.8100
0.2080,9999.7868,-2.0405,-9.8100
0.2090,9999.7847,-2.0503,-9.8100
0.2100,9999.7827,-2.0601,-9.8100
0.2110,9999.7806,-2.0699,-9.8100
0.2120,9999.7785,-2.0797,-9.8100
0.2130,9999.7764,-2.0895,-9.8100
0.2140,9999.7743,-2.0993,-9.8100
0.2150,9999.7722,-2.1092,-9.8100
0.2160,9999.7701,-2.1190,-9.8100
0.2170,9999.7680,-2.1288,-9.8100
0.2180,9999.7658,-2.1386,-9.8100
0.2190,9999.7637,-2.1484,-9.8100
0.2200,9999.7615,-2.1582,-9.8100
0.2210,9999.7594,-2.1680,-9.8100
0.2220,9999.7572,-2.1778,-9.8100
0.2230,9999.7550,-2.1876,-9.8100
0.2240,9999.7528,-2.1974,-9.8100
0.2250,9999.7506,-2.2073,-9.8100
0.2260,9999.7484,-2.2171,-9.8100
0.2270,9999.7461,-2.2269,-9.8100
0.2280,9999.7439,-2.2367,-9.8100
0.2290,9999.7417,-2.2465,-9.8100
0.2300,9999.7394,-2.2563,-9.8100
0.2310,9999.7371,-2.2661,-9.8100
0.2320,9999.7349,-2.2759,-9.8100
0.2330,9999.7326,-2.2857,-9.8100
0.2340,9999.7303,-2.2955,-9.8100
0.2350,9999.7280,-2.3054,-9.8100
0.2360,9999.7257,-2.3152,-9.8100
0.2370,9999.7233,-2.3250,-9.8100
0.2380,9999.7210,-2.3348,-9.8100
0.2390,9999.7186,-2.3446,-9.8100
0.2400,9999.7163,-2.3544,-9.8100
0.2410,9999.7139,-2.3642,-9.8100
0.2420,9999.7116,-2.3740,-9.8100
0.2430,9999.7092,-2.3838,-9.8100
0.2440,9999.7068,-2.3936,-9.8100
0.2450,9999.7044,-2.4035,-9.8100
0.2460,9999.7020,-2.4133,-9.8100
0.2470,9999.6995,-2.4231,-9.8100
0.2480,9999.6971,-2.4329,-9.8100
0.2490,9999.6947,-2.4427,-9.8100
0.2500,9999.6922,-2.4525,-9.8100
0.2510,9999.6897,-2.4623,-9.8100
0.2520,9999.6873,-2.4721,-9.8100
0.2530,9999.6848,-2.4819,-9.8100
0.2540,9999.6823,-2.4917,-9.8100
0.2550,9999.6798,-2.5016,-9.8100
0.2560,9999.6773,-2.5114,-9.8100
0.2570,9999.6748,-2.5212,-9.8100
0.2580,9999.6722,-2.5310,-9.8100
0.2590,9999.6697,-2.5408,-9.8100
0.2600,9999.6671,-2.5506,-9.8100
0.2610,9999.6646,-2.5604,-9.8100
0.2620,9999.6620,-2.5702,-9.8100
0.2630,9999.6594,-2.5800,-9.8100
0.2640,9999.6568,-2.5898,-9.8100
0.2650,9999.6542,-2.5997,-9.8100
0.2660,9999.6516,-2.6095,-9.8100
0.2670,9999.6490,-2.6193,-9.8100
0.2680,9999.6464,-2.6291,-9.8100
0.2690,9999.6437,-2.6389,-9.8100
0.2700,9999.6411,-2.6487,-9.8100
0.2710,9999.6384,-2.6585,-9.8100
0.2720,9999.6358,-2.6683,-9.8100
0.2730,9999.6331,-2.6781,-9.8100
0.2740,9999.6304,-2.6879,-9.8100
0.2750,9999.6277,-2.6978,-9.8100
0.2760,9999.6250,-2.7076,-9.8100
0.2770,9999.6223,-2.7174,-9.8100
0.2780,9999.6196,-2.7272,-9.8100
0.2790,9999.6168,-2.7370,-9.8100
0.2800,9999.6141,-2.7468,-9.8100
0.2810,9999.6113,-2.7566,-9.8100
0.2820,9999.6086,-2.7664,-9.8100
0.2830,9999.6058,-2.7762,-9.8100
0.2840,9999.6030,-2.7860,-9.8100
0.2850,9999.6002,-2.7958,-9.8100
0.2860,9999.5974,-2.8057,-9.8100
0.2870,9999.5946,-2.8155,-9.8100
0.2880,9999.5917,-2.8253,-9.8100
0.2890,9999.5889,-2.8351,-9.8100
0.2900,9999.5861,-2.8449,-9.8100
0.2910,9999.5832,-2.8547,-9.8100
0.2920,9999.5803,-2.8645,-9.8100
0.2930,9999.5775,-2.8743,-9.8100
0.2940,9999.5746,-2.8841,-9.8100
0.2950,9999.5717,-2.8939,-9.8100
0.2960,9999.5688,-2.9038,-9.8100
0.2970,9999.5659,-2.9136,-9.8100
0.2980,9999.5630,-2.9234,-9.8100
0.2990,9999.5600,-2.9332,-9.8100
0.3000,9999.5571,-2.9430,-9.8100
0.3010,9999.5541,-2.9528,-9.8100
0.3020,9999.5512,-2.9626,-9.8100
0.3030,9999.5482,-2.9724,-9.8100
0.3040,9999.5452,-2.9822,-9.8100
0.3050,9999.5422,-2.9920,-9.8100
0.3060,9999.5392,-3.0019,-9.8100
0.3070,9999.5362,-3.0117,-9.8100
0.3080,9999.5332,-3.0215,-9.8100
0.3090,9999.5302,-3.0313,-9.8100
0.3100,9999.5271,-3.0411,-9.8100
0.3110,9999.5241,-3.0509,-9.8100
0.3120,9999.5210,-3.0607,-9.8100
0.3130,9999.5179,-3.0705,-9.8100
0.3140,9999.5148,-3.0803,-9.8100
0.3150,9999.5118,-3.0901,-9.8100
0.3160,9999.5087,-3.1000,-9.8100
0.3170,9999.5055,-3.1098,-9.8100
0.3180,9999.5024,-3.1196,-9.8100
0.3190,9999.4993,-3.1294,-9.8100
0.3200,9999.4962,-3.1392,-9.8100
0.3210,9999.4930,-3.1490,-9.8100
0.3220,9999.4899,-3.1588,-9.8100
0.3230,9999.4867,-3.1686,-9.8100
0.3240,9999.4835,-3.1784,-9.8100
0.3250,9999.4803,-3.1882,-9.8100
0.3260,9999.4771,-3.1981,-9.8100
0.3270,9999.4739,-3.2079,-9.8100
0.3280,9999.4707,-3.2177,-9.8100
0.3290,9999.4675,-3.2275,-9.8100
0.3300,9999.4642,-3.2373,-9.8100
0.3310,9999.4610,-3.2471,-9.8100
0.3320,9999.4577,-3.2569,-9.8100
0.3330,9999.4545,-3.2667,-9.8100
0.3340,9999.4512,-3.2765,-9.8100
