tempo,posicao,velocidade,aceleracao
2.5500,9967.9802,-25.0155,-9.8100
2.5600,9967.7290,-25.1136,-9.8100
2.5700,9967.4769,-25.2117,-9.8100
2.5800,9967.2238,-25.3098,-9.8100
2.5900,9966.9697,-25.4079,-9.8100
2.6000,9966.7147,-25.5060,-9.8100
2.6100,9966.4586,-25.6041,-9.8100
2.6200,9966.2016,-25.7022,-9.8100
2.6300,9965.9436,-25.8003,-9.8100
2.6400,9965.6846,-25.8984,-9.8100
2.6500,9965.4247,-25.9965,-9.8100
2.6600,9965.1637,-26.0946,-9.8100
2.6700,9964.9018,-26.1927,-9.8100
2.6800,9964.6389,-26.2908,-9.8100
2.6900,9964.3750,-26.3889,-9.8100
2.7000,9964.1101,-26.4870,-9.8100
2.7100,9963.8443,-26.5851,-9.8100
2.7200,9963.5774,-26.6832,-9.8100
2.7300,9963.3096,-26.7813,-9.8100
2.7400,9963.0408,-26.8794,-9.8100
2.7500,9962.7710,-26.9775,-9.8100
2.7600,9962.5003,-27.0756,-9.8100
2.7700,9962.2286,-27.1737,-9.8100
2.7800,9961.9558,-27.2718,-9.8100
2.7900,9961.6821,-27.3699,-9.8100
2.8000,9961.4075,-27.4680,-9.8100
2.8100,9961.1318,-27.5661,-9.8100
2.8200,9960.8552,-27.6642,-9.8100
2.8300,9960.5775,-27.7623,-9.8100
2.8400,9960.2989,-27.8604,-9.8100
2.8500,9960.0193,-27.9585,-9.8100
2.8600,9959.7388,-28.0566,-9.8100
2.8700,9959.4572,-28.1547,-9.8100
2.8800,9959.1747,-28.2528,-9.8100
2.8900,9958.8912,-28.3509,-9.8100
2.9000,9958.6067,-28.4490,-9.8100
2.9100,9958.3212,-28.5471,-9.8100
2.9200,9958.0348,-28.6452,-9.8100
2.9300,9957.7473,-28.7433,-9.8100
2.9400,9957.4589,-28.8414,-9.8100
2.9500,9957.1695,-28.9395,-9.8100
2.9600,9956.8792,-29.0376,-9.8100
2.9700,9956.5878,-29.1357,-9.8100
2.9800,9956.2955,-29.2338,-9.8100
2.9900,9956.0022,-29.3319,-9.8100
3.0000,9955.7079,-29.4300,-9.8100
3.0100,9955.4126,-29.5281,-9.8100
3.0200,9955.1163,-29.6262,-9.8100
3.0300,9954.8191,-29.7243,-9.8100
3.0400,9954.5208,-29.8224,-9.8100
3.0500,9954.2216,-29.9205,-9.8100
3.0600,9953.9214,-30.0186,-9.8100
3.0700,9953.6203,-30.1167,-9.8100
3.0800,9953.3181,-30.2148,-9.8100
3.0900,9953.0150,-30.3129,-9.8100
3.1000,9952.7109,-30.4110,-9.8100
3.1100,9952.4058,-30.5091,-9.8100
3.1200,9952.0997,-30.6072,-9.8100
3.1300,9951.7927,-30.7053,-9.8100
3.1400,9951.4846,-30.8034,-9.8100
3.1500,9951.1756,-30.9015,-9.8100
3.1600,9950.8656,-30.9996,-9.8100
3.1700,9950.5547,-31.0977,-9.8100
3.1800,9950.2427,-31.1958,-9.8100
3.1900,9949.9298,-31.2939,-9.8100
3.2000,9949.6158,-31.3920,-9.8100
3.2100,9949.3009,-31.4901,-9.8100
3.2200,9948.9851,-31.5882,-9.8100
3.2300,9948.6682,-31.6863,-9.8100
3.2400,9948.3504,-31.7844,-9.8100
3.2500,9948.0315,-31.8825,-9.8100
3.2600,9947.7117,-31.9806,-9.8100
3.2700,9947.3909,-32.0787,-9.8100
3.2800,9947.0692,-32.1768,-9.8100
3.2900,9946.7464,-32.2749,-9.8100
3.3000,9946.4227,-32.3730,-9.8100
3.3100,9946.0980,-32.4711,-9.8100
3.3200,9945.7723,-32.5692,-9.8100
3.3300,9945.4456,-32.6673,-9.8100
3.3400,9945.1180,-32.7654,-9.8100
3.3500,9944.7893,-32.8635,-9.8100
3.3600,9944.4597,-32.9616,-9.8100
3.3700,9944.1291,-33.0597,-9.8100
3.3800,9943.7975,-33.1578,-9.8100
3.3900,9943.4650,-33.2559,-9.8100
3.4000,9943.1314,-33.3540,-9.8100
3.4100,9942.7969,-33.4521,-9.8100
3.4200,9942.4614,-33.5502,-9.8100
3.4300,9942.1249,-33.6483,-9.8100
3.4400,9941.7875,-33.7464,-9.8100
3.4500,9941.4490,-33.8445,-9.8100
3.4600,9941.1096,-33.9426,-9.8100
3.4700,9940.7692,-34.0407,-9.8100
3.4800,9940.4278,-34.1388,-9.8100
3.4900,9940.0854,-34.2369,-9.8100
3.5000,9939.7421,-34.3350,-9.8100
3.5100,9939.3977,-34.4331,-9.8100
3.5200,9939.0524,-34.5312,-9.8100
3.5300,9938.7061,-34.6293,-9.8100
3.5400,9938.3589,-34.7274,-9.8100
3.5500,9938.0106,-34.8255,-9.8100
3.5600,9937.6614,-34.9236,-9.8100
3.5700,9937.3112,-35.0217,-9.8100
3.5800,9936.9600,-35.1198,-9.8100
3.5900,9936.6078,-35.2179,-9.8100
3.6000,9936.2546,-35.3160,-9.8100
3.6100,9935.9005,-35.4141,-9.8100
3.6200,9935.5454,-35.5122,-9.8100
3.6300,9935.1893,-35.6103,-9.8100
3.6400,9934.8322,-35.7084,-9.8100
3.6500,9934.4741,-35.8065,-9.8100
3.6600,9934.1151,-35.9046,-9.8100
3.6700,9933.7550,-36.0027,-9.8100
3.6800,9933.3940,-36.1008,-9.8100
3.6900,9933.0320,-36.1989,-9.8100
3.7000,9932.6691,-36.2970,-9.8100
3.7100,9932.3051,-36.3951,-9.8100
3.7200,9931.9402,-36.4932,-9.8100
3.7300,9931.5743,-36.5913,-9.8100
3.7400,9931.2074,-36.6894,-9.8100
3.7500,9930.8395,-36.7875,-9.8100
3.7600,9930.4706,-36.8856,-9.8100
3.7700,9930.1008,-36.9837,-9.8100
3.7800,9929.7300,-37.0818,-9.8100
3.7900,9929.3582,-37.1799,-9.8100
3.8000,9928.9854,-37.2780,-9.8100
3.8100,9928.6116,-37.3761,-9.8100
3.8200,9928.2369,-37.4742,-9.8100
3.8300,9927.8612,-37.5723,-9.8100
3.8400,9927.4845,-37.6704,-9.8100
3.8500,9927.1068,-37.7685,-9.8100
3.8600,9926.7281,-37.8666,-9.8100
3.8700,9926.3485,-37.9647,-9.8100
3.8800,9925.9679,-38.0628,-9.8100
3.8900,9925.5862,-38.1609,-9.8100
3.9000,9925.2037,-38.2590,-9.8100
3.9100,9924.8201,-38.3571,-9.8100
