tempo,posicao,velocidade,aceleracao
78.1083,5666.3581,-58.3758,-0.0000
78.4245,5647.8981,-58.3758,-0.0000
78.7407,5629.4381,-58.3758,-0.0000
79.0569,5610.9780,-58.3758,-0.0000
79.3732,5592.5180,-58.3758,-0.0000
79.6894,5574.0580,-58.3758,-0.0000
80.0056,5555.5979,-58.3758,-0.0000
80.3219,5537.1379,-58.3758,-0.0000
80.6381,5518.6779,-58.3758,-0.0000
80.9543,5500.2178,-58.3758,-0.0000
81.2705,5481.7578,-58.3758,-0.0000
81.5868,5463.2977,-58.3758,-0.0000
81.9030,5444.8377,-58.3758,-0.0000
82.2192,5426.3777,-58.3758,-0.0000
82.5354,5407.9176,-58.3758,-0.0000
82.8517,5389.4576,-58.3758,-0.0000
83.1679,5370.9976,-58.3758,-0.0000
83.4841,5352.5375,-58.3758,-0.0000
83.8004,5334.0775,-58.3758,-0.0000
84.1166,5315.6175,-58.3758,-0.0000
84.4328,5297.1574,-58.3758,-0.0000
84.7490,5278.6974,-58.3758,-0.0000
85.0653,5260.2374,-58.3758,-0.0000
85.3815,5241.7773,-58.3758,-0.0000
85.6977,5223.3173,-58.3758,-0.0000
86.0140,5204.8573,-58.3758,-0.0000
86.3302,5186.3972,-58.3758,-0.0000
86.6464,5167.9372,-58.3758,-0.0000
86.9626,5149.4771,-58.3758,-0.0000
87.2789,5131.0171,-58.3758,-0.0000
87.5951,5112.5571,-58.3758,-0.0000
87.9113,5094.0970,-58.3758,-0.0000
88.2275,5075.6370,-58.3758,-0.0000
88.5438,5057.1770,-58.3758,-0.0000
88.8600,5038.7169,-58.3758,-0.0000
89.1762,5020.2569,-58.3758,-0.0000
89.4925,5001.7969,-58.3758,-0.0000
89.8087,4983.3368,-58.3758,-0.0000
90.1249,4964.8768,-58.3758,-0.0000
90.4411,4946.4168,-58.3758,-0.0000
90.7574,4927.9567,-58.3758,-0.0000
91.0736,4909.4967,-58.3758,-0.0000
91.3898,4891.0367,-58.3758,-0.0000
91.7061,4872.5766,-58.3758,-0.0000
92.0223,4854.1166,-58.3758,-0.0000
92.3385,4835.6565,-58.3758,-0.0000
92.6547,4817.1965,-58.3758,-0.0000
92.9710,4798.7365,-58.3758,-0.0000
93.2872,4780.2764,-58.3758,-0.0000
93.6034,4761.8164,-58.3758,-0.0000
93.9196,4743.3564,-58.3758,-0.0000
94.2359,4724.8963,-58.3758,-0.0000
94.5521,4706.4363,-58.3758,-0.0000
94.8683,4687.9763,-58.3758,-0.0000
95.1846,4669.5162,-58.3758,-0.0000
95.5008,4651.0562,-58.3758,-0.0000
95.8170,4632.5962,-58.3758,-0.0000
